,country_name,country_code,year,growth
6405,Norway,NOR,1997,5.2846847892398205
6406,Nepal,NPL,1997,5.04861253590236
6407,New Zealand,NZL,1997,3.0083973920152003
6408,OECD members,OED,1997,3.4568112168486897
6409,Oman,OMN,1997,6.03351230687564
6410,Pakistan,PAK,1997,1.0143960141849
6411,Panama,PAN,1997,6.460990440028991
6412,Peru,PER,1997,6.476824420797089
6413,Philippines,PHL,1997,5.18536227553209
6414,Papua New Guinea,PNG,1997,-3.90438965639359
6415,Poland,POL,1997,6.459549839591871
6416,Pre-demographic dividend,PRE,1997,6.03968096870054
6417,Puerto Rico,PRI,1997,4.8800872093022996
6418,Portugal,PRT,1997,4.42621035399675
6419,Paraguay,PRY,1997,4.242516102698589
6420,West Bank and Gaza,PSE,1997,14.6672255321696
6421,Pacific island small states,PSS,1997,-1.2670648327765
6422,Post-demographic dividend,PST,1997,3.2586807359991097
6423,French Polynesia,PYF,1997,1.90000414548467
6424,Romania,ROU,1997,-4.81614691797677
6425,Russian Federation,RUS,1997,1.3999999993606
6426,Rwanda,RWA,1997,13.849752486034602
6427,South Asia,SAS,1997,3.8121038818230097
6428,Saudi Arabia,SAU,1997,1.10378204854823
6429,Sudan,SDN,1997,10.566736309579099
6430,Senegal,SEN,1997,3.12403328229922
6431,Singapore,SGP,1997,8.29111770788167
6432,Solomon Islands,SLB,1997,-1.43967362645498
6433,Sierra Leone,SLE,1997,-5.877082014860621
6434,El Salvador,SLV,1997,3.1349395884716804
6435,Serbia,SRB,1997,7.184832847773889
6436,Sub-Saharan Africa (excluding high income),SSA,1997,3.5827494911555497
6437,Sub-Saharan Africa,SSF,1997,3.59022272616185
6438,Suriname,SUR,1997,5.700000000000019
6439,Slovak Republic,SVK,1997,6.06754300981247
6440,Slovenia,SVN,1997,5.11438040293761
6441,Sweden,SWE,1997,2.9004828591771
6442,Eswatini,SWZ,1997,3.1028053503962703
6443,Seychelles,SYC,1997,11.9615559840765
6444,Syrian Arab Republic,SYR,1997,1.80000000162667
6445,Chad,TCD,1997,5.65339232788355
6446,East Asia & Pacific (IDA & IBRD countries),TEA,1997,7.03186808145311
6447,Europe & Central Asia (IDA & IBRD countries),TEC,1997,3.27351672537371
6448,Togo,TGO,1997,14.3773775773715
6449,Thailand,THA,1997,-2.7535905783671804
6450,Tajikistan,TJK,1997,1.6806722689076001
6451,Turkmenistan,TKM,1997,-11.4000002276613
6452,Latin America & the Caribbean (IDA & IBRD countries),TLA,1997,5.1675274762977805
6453,Middle East & North Africa (IDA & IBRD countries),TMN,1997,3.18928079325454
6454,Tonga,TON,1997,-0.131583412828888
6455,South Asia (IDA & IBRD),TSA,1997,3.8121038818230097
6456,Sub-Saharan Africa (IDA & IBRD countries),TSS,1997,3.59022272616183
6457,Trinidad and Tobago,TTO,1997,7.522854715746959
6458,Tunisia,TUN,1997,5.4409434364735905
6459,Turkey,TUR,1997,7.577663644076081
6460,Tuvalu,TUV,1997,10.0032243165756
6461,Tanzania,TZA,1997,3.52527819146292
6462,Uganda,UGA,1997,5.10000186361175
6463,Ukraine,UKR,1997,-3.0000000270754397
6464,Upper middle income,UMC,1997,5.00434193819279
6465,Uruguay,URY,1997,8.5476832324334
6466,United States,USA,1997,4.48702649316731
6467,Uzbekistan,UZB,1997,5.19999999732916
6468,St. Vincent and the Grenadines,VCT,1997,3.50582341374344
6469,"Venezuela, RB",VEN,1997,6.370931401018809
6470,Vietnam,VNM,1997,8.15208414329487
6471,Vanuatu,VUT,1997,4.91323983095961
6472,World,WLD,1997,3.7043009064399506
6473,Samoa,WSM,1997,0.6434247812850771
6474,"Yemen, Rep.",YEM,1997,5.23111204040379
6475,South Africa,ZAF,1997,2.60000211628014
6476,Zambia,ZMB,1997,3.81400749718355
6477,Zimbabwe,ZWE,1997,2.68059417376891
6478,Aruba,ABW,1998,1.99198836186616
6479,Angola,AGO,1998,4.691146444574589
6480,Albania,ALB,1998,8.83000000000003
6481,Andorra,AND,1998,3.19479029605851
6482,Arab World,ARB,1998,5.26689715822918
6483,United Arab Emirates,ARE,1998,0.291994348685435
6484,Argentina,ARG,1998,3.85017885156229
6485,Armenia,ARM,1998,7.29999998824609
6486,Antigua and Barbuda,ATG,1998,4.73131412175604
6487,Australia,AUS,1998,4.576739364354519
6488,Austria,AUT,1998,3.5814310090736403
6489,Azerbaijan,AZE,1998,10.0000002781915
6490,Burundi,BDI,1998,4.74999999206429
6491,Belgium,BEL,1998,1.9752743660678798
6492,Benin,BEN,1998,3.96101213801589
6493,Burkina Faso,BFA,1998,7.30771963314496
6494,Bangladesh,BGD,1998,5.17702687345256
6495,Bulgaria,BGR,1998,6.348979029110451
6496,Bahrain,BHR,1998,4.7900027885549905
6497,"Bahamas, The",BHS,1998,4.71648221554824
6498,Bosnia and Herzegovina,BIH,1998,15.5999963635658
6499,Belarus,BLR,1998,8.39999158684346
6500,Belize,BLZ,1998,3.7406465442748202
6501,Bermuda,BMU,1998,3.9000000000001096
6502,Bolivia,BOL,1998,5.02935233725196
6503,Brazil,BRA,1998,0.33809790195205397
6504,Barbados,BRB,1998,3.74045801526717
6505,Brunei Darussalam,BRN,1998,-0.5585088510974711
6506,Bhutan,BTN,1998,5.91403083461985
6507,Botswana,BWA,1998,0.443663450678969
6508,Central African Republic,CAF,1998,4.7001423787932906
6509,Canada,CAN,1998,3.8817591438217
6510,Central Europe and the Baltics,CEB,1998,2.78579521477171
6511,Switzerland,CHE,1998,2.9898918457312202
6512,Chile,CHL,1998,4.324579496856339
6513,China,CHN,1998,7.83761391880728
6514,Cote d'Ivoire,CIV,1998,4.93067962768323
6515,Cameroon,CMR,1998,4.50229124101836
6516,"Congo, Dem. Rep.",COD,1998,-1.6241540447898999
6517,"Congo, Rep.",COG,1998,3.73755276986071
6518,Colombia,COL,1998,0.569784089854508
6519,Comoros,COM,1998,1.2825157933853601
6520,Cabo Verde,CPV,1998,12.5172856677105
6521,Costa Rica,CRI,1998,6.961700254238651
6522,Caribbean small states,CSS,1998,2.99944550462459
6523,Cuba,CUB,1998,0.159146052326719
6524,Cyprus,CYP,1998,6.11087941348794
6525,Czech Republic,CZE,1998,-0.328715515859443
6526,Germany,DEU,1998,1.97961840703675
6527,Dominica,DMA,1998,3.7738472429161205
6528,Denmark,DNK,1998,2.21816188799899
6529,Dominican Republic,DOM,1998,6.71447771177176
6530,Algeria,DZA,1998,5.100003610502339
6531,East Asia & Pacific (excluding high income),EAP,1998,1.75527965256872
6532,Early-demographic dividend,EAR,1998,1.97215934479931
6533,East Asia & Pacific,EAS,1998,-0.0957931815322013
6534,Europe & Central Asia (excluding high income),ECA,1998,-1.6743643868655198
6535,Europe & Central Asia,ECS,1998,2.48610906987838
6536,Ecuador,ECU,1998,3.2665294037466603
6537,"Egypt, Arab Rep.",EGY,1998,5.575497466821361
6538,Euro area,EMU,1998,2.96756478139612
6539,Eritrea,ERI,1998,1.7725827922125
6540,Spain,ESP,1998,4.30597844697085
6541,Estonia,EST,1998,4.11725775063256
6542,Ethiopia,ETH,1998,-3.45813913371744
6543,European Union,EUU,1998,2.9804699588928996
6544,Fragile and conflict affected situations,FCS,1998,11.590071068124402
6545,Finland,FIN,1998,5.4285125669550895
6546,Fiji,FJI,1998,1.30000196205269
6547,France,FRA,1998,3.5562012550393503
6548,"Micronesia, Fed. Sts.",FSM,1998,2.95572251939456
6549,Gabon,GAB,1998,3.47783358718901
6550,United Kingdom,GBR,1998,3.13780843053055
6551,Georgia,GEO,1998,3.10490342440102
6552,Ghana,GHA,1998,4.70039077886537
6553,Guinea,GIN,1998,3.64412124248008
6554,"Gambia, The",GMB,1998,3.49999851271963
6555,Guinea-Bissau,GNB,1998,-28.0999797293575
6556,Equatorial Guinea,GNQ,1998,23.774482329960698
6557,Greece,GRC,1998,3.89490477247428
6558,Grenada,GRD,1998,11.7535029919191
6559,Greenland,GRL,1998,7.75798174482551
6560,Guatemala,GTM,1998,4.99352782331637
6561,Guyana,GUY,1998,-1.679104477612
6562,High income,HIC,1998,2.71790325981962
6563,"Hong Kong SAR, China",HKG,1998,-5.8826725683081
6564,Honduras,HND,1998,3.5902330156492503
6565,Heavily indebted poor countries (HIPC),HPC,1998,3.53651244292017
6566,Croatia,HRV,1998,1.86188089510541
6567,Haiti,HTI,1998,2.18184095766387
6568,Hungary,HUN,1998,4.23584773746373
6569,IBRD only,IBD,1998,2.02342872808634
6570,IDA & IBRD total,IBT,1998,2.10121841227182
6571,IDA total,IDA,1998,3.23830382213276
6572,IDA blend,IDB,1998,2.60490449958522
6573,Indonesia,IDN,1998,-13.126725492381802
6574,IDA only,IDX,1998,3.94061207224816
6575,Isle of Man,IMN,1998,13.5092561159691
6576,India,IND,1998,6.1844158207096305
6577,Ireland,IRL,1998,8.50019985326418
6578,"Iran, Islamic Rep.",IRN,1998,2.1778231329428204
6579,Iraq,IRQ,1998,34.857094706093
6580,Iceland,ISL,1998,7.018608035074919
6581,Israel,ISR,1998,4.16658805550018
6582,Italy,ITA,1998,1.6160760336055702
6583,Jamaica,JAM,1998,-2.3345535433781803
6584,Jordan,JOR,1998,2.9939383240112
6585,Japan,JPN,1998,-1.1284098288648898
6586,Kazakhstan,KAZ,1998,-1.90000000000013
6587,Kenya,KEN,1998,3.2902137230934603
6588,Kyrgyz Republic,KGZ,1998,2.12183539195543
6589,Cambodia,KHM,1998,4.68163210805818
6590,Kiribati,KIR,1998,6.55737704918033
6591,St. Kitts and Nevis,KNA,1998,-0.48626549697995397
6592,"Korea, Rep.",KOR,1998,-5.471219258285201
6593,Kuwait,KWT,1998,3.66205510276143
6594,Latin America & Caribbean (excluding high income),LAC,1998,1.8216282733826599
6595,Lao PDR,LAO,1998,3.9676080913052405
6596,Lebanon,LBN,1998,3.6657237837598697
6597,St. Lucia,LCA,1998,6.26623633084576
6598,Latin America & Caribbean,LCN,1998,2.2301509455663098
6599,Least developed countries: UN classification,LDC,1998,3.9589017021347797
6600,Low income,LIC,1998,3.350743819307
6601,Liechtenstein,LIE,1998,7.761262133114901
6602,Sri Lanka,LKA,1998,4.69842304623258
6603,Lower middle income,LMC,1998,0.6075262382329499
6604,Low & middle income,LMY,1998,1.9280113652335
6605,Lesotho,LSO,1998,1.53765586451652
6606,Late-demographic dividend,LTE,1998,2.08051128641962
6607,Lithuania,LTU,1998,7.4671760033313
6608,Luxembourg,LUX,1998,6.04465146766655
6609,Latvia,LVA,1998,6.521769035009299
6610,"Macao SAR, China",MAC,1998,-4.57165501837309
6611,Morocco,MAR,1998,7.23855268965383
6612,Monaco,MCO,1998,3.50326552524729
6613,Moldova,MDA,1998,-6.5421920203156
6614,Madagascar,MDG,1998,3.9323364428415
6615,Maldives,MDV,1998,7.494683024655191
6616,Middle East & North Africa,MEA,1998,4.59019279707069
6617,Mexico,MEX,1998,5.16392516795146
6618,Marshall Islands,MHL,1998,-2.84421246535722
6619,Middle income,MIC,1998,1.90424966750868
6620,North Macedonia,MKD,1998,3.37873562194069
6621,Mali,MLI,1998,7.57166763990284
6622,Malta,MLT,1998,5.1256012305360095
6623,Myanmar,MMR,1998,5.866213152992049
6624,Middle East & North Africa (excluding high income),MNA,1998,6.816322530808951
6625,Montenegro,MNE,1998,4.90000298821036
6626,Mongolia,MNG,1998,3.33993659986376
6627,Mozambique,MOZ,1998,11.8593939808971
6628,Mauritania,MRT,1998,2.77780491977309
6629,Mauritius,MUS,1998,6.070628116407219
6630,Malawi,MWI,1998,3.89525362963714
6631,Malaysia,MYS,1998,-7.359415193085329
6632,North America,NAC,1998,4.39593235822515
6633,Namibia,NAM,1998,3.2915854880563997
6634,New Caledonia,NCL,1998,-3.20027550609392
6635,Niger,NER,1998,10.4222625215939
6636,Nigeria,NGA,1998,2.5812541029047202
6637,Nicaragua,NIC,1998,3.7116814237301297
6638,Netherlands,NLD,1998,4.5254150407399605
6639,Norway,NOR,1998,2.62439689449856
6640,Nepal,NPL,1998,3.01638948168549
6641,New Zealand,NZL,1998,1.06611206329772
6642,OECD members,OED,1998,2.7981605091432202
6643,Oman,OMN,1998,2.64233797437477
6644,Pakistan,PAK,1998,2.55023429463535
6645,Panama,PAN,1998,7.34150070288591
6646,Peru,PER,1998,-0.39153755583382105
6647,Philippines,PHL,1998,-0.576718146342145
6648,Papua New Guinea,PNG,1998,-3.76911321783457
6649,Poland,POL,1998,4.614647522316691
6650,Pre-demographic dividend,PRE,1998,7.75650350614254
6651,Puerto Rico,PRI,1998,5.53072561179826
6652,Portugal,PRT,1998,4.79177215420738
6653,Paraguay,PRY,1998,0.0680377558080636
6654,West Bank and Gaza,PSE,1998,14.3342036553525
6655,Pacific island small states,PSS,1998,2.0117658309916098
6656,Post-demographic dividend,PST,1998,2.62950062346621
6657,French Polynesia,PYF,1998,6.19999577060079
6658,Romania,ROU,1998,-2.08724717759814
6659,Russian Federation,RUS,1998,-5.29999999869101
6660,Rwanda,RWA,1998,8.85866949565283
6661,South Asia,SAS,1998,5.630846459363821
6662,Saudi Arabia,SAU,1998,2.8933625194487
6663,Sudan,SDN,1998,4.30850410363315
6664,Senegal,SEN,1998,5.8986725634562
6665,Singapore,SGP,1998,-2.22522974266603
6666,Solomon Islands,SLB,1998,1.78386640126602
6667,Sierra Leone,SLE,1998,1.78501428129722
6668,El Salvador,SLV,1998,2.65417393079484
6669,San Marino,SMR,1998,7.5129533678756495
6670,Serbia,SRB,1998,2.43045663133448
6671,Sub-Saharan Africa (excluding high income),SSA,1998,2.36270185795311
6672,Sub-Saharan Africa,SSF,1998,2.36852508422514
6673,Small states,SST,1998,3.80935453332725
6674,Suriname,SUR,1998,2.29999999999994
6675,Slovak Republic,SVK,1998,4.01181370408833
6676,Slovenia,SVN,1998,3.28563152231092
6677,Sweden,SWE,1998,4.226791693184101
6678,Eswatini,SWZ,1998,2.6040394013294397
6679,Seychelles,SYC,1998,8.40339852531203
6680,Syrian Arab Republic,SYR,1998,6.33726401741339
6681,Chad,TCD,1998,6.95157991354007
6682,East Asia & Pacific (IDA & IBRD countries),TEA,1998,1.75527965256872
6683,Europe & Central Asia (IDA & IBRD countries),TEC,1998,-0.745268198044897
6684,Togo,TGO,1998,-2.2998765660798903
6685,Thailand,THA,1998,-7.63373363126698
6686,Tajikistan,TJK,1998,5.312868949232469
6687,Turkmenistan,TKM,1998,7.10000034386493
6688,Latin America & the Caribbean (IDA & IBRD countries),TLA,1998,2.1685081475724797
6689,Middle East & North Africa (IDA & IBRD countries),TMN,1998,6.75592820602458
6690,Tonga,TON,1998,2.71881265470742
6691,South Asia (IDA & IBRD),TSA,1998,5.630846459363821
6692,Sub-Saharan Africa (IDA & IBRD countries),TSS,1998,2.36852508422514
6693,Trinidad and Tobago,TTO,1998,8.12456404583131
6694,Tunisia,TUN,1998,4.783762571905781
6695,Turkey,TUR,1998,2.30814592000712
6696,Tuvalu,TUV,1998,15.501219975917401
6697,Tanzania,TZA,1998,3.7085115959470296
6698,Uganda,UGA,1998,4.90526548390793
6699,Ukraine,UKR,1998,-1.8999999842899098
6700,Upper middle income,UMC,1998,2.2954293183188104
6701,Uruguay,URY,1998,4.5188900721635
6702,United States,USA,1998,4.44991096328404
6703,Uzbekistan,UZB,1998,4.3
6704,St. Vincent and the Grenadines,VCT,1998,4.08948324107332
6705,"Venezuela, RB",VEN,1998,0.29405516051952
6706,Vietnam,VNM,1998,5.7644554639503
6707,Vanuatu,VUT,1998,4.301466021200509
6708,World,WLD,1998,2.5418508301197598
6709,Samoa,WSM,1998,2.19488632489528
6710,"Yemen, Rep.",YEM,1998,6.00669459871878
6711,South Africa,ZAF,1998,0.50000090515276
6712,Zambia,ZMB,1998,-0.38574614579035
6713,Zimbabwe,ZWE,1998,2.88521191729654
6714,Aruba,ABW,1999,1.23803928308813
6715,Angola,AGO,1999,2.1814897316234196
6716,Albania,ALB,1999,12.8900000000001
6717,Andorra,AND,1999,4.09908083663409
6718,Arab World,ARB,1999,1.79630667387416
6719,United Arab Emirates,ARE,1999,2.90221364464598
6720,Argentina,ARG,1999,-3.3854570406327005
6721,Armenia,ARM,1999,3.30000000395572
6722,Antigua and Barbuda,ATG,1999,3.70789458252005
6723,Australia,AUS,1999,5.01806394269731
6724,Austria,AUT,1999,3.55633024060906
6725,Azerbaijan,AZE,1999,7.40000058167318
6726,Burundi,BDI,1999,-1.00999999619914
6727,Belgium,BEL,1999,3.56331155213489
6728,Benin,BEN,1999,5.34144937202619
6729,Burkina Faso,BFA,1999,7.40417896632496
6730,Bangladesh,BGD,1999,4.670156368278651
6731,Bulgaria,BGR,1999,-8.40813438865463
6732,Bahrain,BHR,1999,4.29999896037758
6733,"Bahamas, The",BHS,1999,7.14411475804808
6734,Bosnia and Herzegovina,BIH,1999,9.59999979508615
6735,Belarus,BLR,1999,3.3999991376426397
6736,Belize,BLZ,1999,8.77899956737794
6737,Bermuda,BMU,1999,3.38264871401167
6738,Bolivia,BOL,1999,0.426889576708106
6739,Brazil,BRA,1999,0.46793756667951003
6740,Barbados,BRB,1999,0.3258698622937
6741,Brunei Darussalam,BRN,1999,3.05215714160208
6742,Bhutan,BTN,1999,7.98397202183317
6743,Botswana,BWA,1999,9.66724074151195
6744,Central African Republic,CAF,1999,3.5999749043227403
6745,Canada,CAN,1999,5.163210900072849
6746,Central Europe and the Baltics,CEB,1999,1.96460411772091
6747,Switzerland,CHE,1999,1.69471983381533
6748,Channel Islands,CHI,1999,3.77026367469688
6749,Chile,CHL,1999,-0.412096167033098
6750,China,CHN,1999,7.66748617086637
6751,Cote d'Ivoire,CIV,1999,1.61752744311248
6752,Cameroon,CMR,1999,4.29201694525005
6753,"Congo, Dem. Rep.",COD,1999,-4.270140831133499
6754,"Congo, Rep.",COG,1999,-2.5821993574722204
6755,Colombia,COL,1999,-4.2040152436995
6756,Comoros,COM,1999,1.92440871212295
6757,Cabo Verde,CPV,1999,11.222648532162099
6758,Costa Rica,CRI,1999,3.94335358748879
6759,Caribbean small states,CSS,1999,4.10002063710434
6760,Cuba,CUB,1999,6.18875530352257
6761,Cayman Islands,CYM,1999,3.4000000000002197
6762,Cyprus,CYP,1999,4.99794331505787
6763,Czech Republic,CZE,1999,1.4328394787977
6764,Germany,DEU,1999,1.9871349492866102
6765,Dominica,DMA,1999,0.35478028844913495
6766,Denmark,DNK,1999,2.94800709905887
6767,Dominican Republic,DOM,1999,5.940049136285539
6768,Algeria,DZA,1999,3.20000155059535
6769,East Asia & Pacific (excluding high income),EAP,1999,6.11282555992445
6770,Early-demographic dividend,EAR,1999,1.5761052871104801
6771,East Asia & Pacific,EAS,1999,2.99166999917337
6772,Europe & Central Asia (excluding high income),ECA,1999,2.05567227594945
6773,Europe & Central Asia,ECS,1999,2.9002316074830494
6774,Ecuador,ECU,1999,-4.73938579085586
6775,"Egypt, Arab Rep.",EGY,1999,6.05343878626951
6776,Euro area,EMU,1999,2.98658696442995
6777,Eritrea,ERI,1999,0.013480241031445
6778,Spain,ESP,1999,4.48477443037206
6779,Estonia,EST,1999,-0.856448275634463
6780,Ethiopia,ETH,1999,5.16214582105536
6781,European Union,EUU,1999,3.01279339800884
6782,Fragile and conflict affected situations,FCS,1999,6.79374902744287
6783,Finland,FIN,1999,4.44413427315236
6784,Fiji,FJI,1999,8.79999802901348
6785,France,FRA,1999,3.4070991477819197
6786,"Micronesia, Fed. Sts.",FSM,1999,1.3837507035018302
6787,Gabon,GAB,1999,-8.932622802301038
6788,United Kingdom,GBR,1999,3.21672459154598
6789,Georgia,GEO,1999,2.8692564611583196
6790,Ghana,GHA,1999,4.39999685991617
6791,Guinea,GIN,1999,3.81200403453781
6792,"Gambia, The",GMB,1999,6.399999316297199
6793,Guinea-Bissau,GNB,1999,1.0255374085929698
6794,Equatorial Guinea,GNQ,1999,25.664015441041798
6795,Greece,GRC,1999,3.07259666389747
6796,Grenada,GRD,1999,6.8983624336868
6797,Greenland,GRL,1999,1.37788444524006
6798,Guatemala,GTM,1999,3.84706216076695
6799,Guyana,GUY,1999,2.96015180265661
6800,High income,HIC,1999,3.2214356573365404
6801,"Hong Kong SAR, China",HKG,1999,2.50669779039232
6802,Honduras,HND,1999,-0.7356510519760491
6803,Heavily indebted poor countries (HIPC),HPC,1999,3.04804704794523
6804,Croatia,HRV,1999,-0.935499984571891
6805,Haiti,HTI,1999,2.71024735082645
6806,Hungary,HUN,1999,3.18689635377818
6807,IBRD only,IBD,1999,3.15969945204495
6808,IDA & IBRD total,IBT,1999,3.14293936186158
6809,IDA total,IDA,1999,2.9008328424561296
6810,IDA blend,IDB,1999,1.87092745165587
6811,Indonesia,IDN,1999,0.79112608199847
6812,IDA only,IDX,1999,4.02810909348064
6813,Isle of Man,IMN,1999,13.6932182465068
6814,India,IND,1999,8.845755561098679
6815,Ireland,IRL,1999,10.617852309035198
6816,"Iran, Islamic Rep.",IRN,1999,0.855458607295361
6817,Iraq,IRQ,1999,17.5822664140771
6818,Iceland,ISL,1999,3.8944940797623397
6819,Israel,ISR,1999,3.6158388826704
6820,Italy,ITA,1999,1.55985028026575
6821,Jamaica,JAM,1999,1.0476738707379398
6822,Jordan,JOR,1999,3.4094744781889097
6823,Japan,JPN,1999,-0.251954272088312
6824,Kazakhstan,KAZ,1999,2.70000000000017
6825,Kenya,KEN,1999,2.3053885959187297
6826,Kyrgyz Republic,KGZ,1999,3.65578957617375
6827,Cambodia,KHM,1999,12.7053811343541
6828,Kiribati,KIR,1999,-1.5384615384615299
6829,St. Kitts and Nevis,KNA,1999,3.21939251601529
6830,"Korea, Rep.",KOR,1999,11.3086214936258
6831,Kuwait,KWT,1999,-1.78900946321711
6832,Latin America & Caribbean (excluding high income),LAC,1999,0.32223327733413504
6833,Lao PDR,LAO,1999,7.30637607304416
6834,Lebanon,LBN,1999,-0.525584634480282
6835,St. Lucia,LCA,1999,2.7091777478982095
6836,Latin America & Caribbean,LCN,1999,0.132526797953574
6837,Least developed countries: UN classification,LDC,1999,4.08315991832633
6838,Low income,LIC,1999,3.1022608978360293
6839,Liechtenstein,LIE,1999,10.410924164915
6840,Sri Lanka,LKA,1999,4.30054049792376
6841,Lower middle income,LMC,1999,4.58245298589608
6842,Low & middle income,LMY,1999,3.38903173593965
6843,Lesotho,LSO,1999,0.47602485809899503
6844,Late-demographic dividend,LTE,1999,4.13011914043422
6845,Lithuania,LTU,1999,-1.13464289459995
6846,Luxembourg,LUX,1999,8.48100282474833
6847,Latvia,LVA,1999,2.61895437976332
6848,"Macao SAR, China",MAC,1999,-2.35852618067878
6849,Morocco,MAR,1999,1.08133256173804
6850,Monaco,MCO,1999,3.3005427039258097
6851,Moldova,MDA,1999,-3.36825444163644
6852,Madagascar,MDG,1999,4.65911570041995
6853,Maldives,MDV,1999,6.175655827958111
6854,Middle East & North Africa,MEA,1999,1.77515825151409
6855,Mexico,MEX,1999,2.75355424748236
6856,Marshall Islands,MHL,1999,-2.39715478129686
6857,Middle income,MIC,1999,3.39388921039212
6858,North Macedonia,MKD,1999,4.33902792248404
6859,Mali,MLI,1999,5.70094365419142
6860,Malta,MLT,1999,4.7199748824220595
6861,Myanmar,MMR,1999,10.945129982025799
6862,Middle East & North Africa (excluding high income),MNA,1999,4.26662406384159
6863,Montenegro,MNE,1999,-9.39999752826782
6864,Mongolia,MNG,1999,3.07036901039228
6865,Mozambique,MOZ,1999,7.822974027004089
6866,Mauritania,MRT,1999,7.71282541101877
6867,Mauritius,MUS,1999,2.6107795269945298
6868,Malawi,MWI,1999,3.0422780913399903
6869,Malaysia,MYS,1999,6.137612015484151
6870,North America,NAC,1999,4.72979099903164
6871,Namibia,NAM,1999,3.36927851160802
6872,New Caledonia,NCL,1999,0.900172502337341
6873,Niger,NER,1999,-0.5687583318657939
6874,Nigeria,NGA,1999,0.5841268947365279
6875,Nicaragua,NIC,1999,7.03597054769563
6876,Netherlands,NLD,1999,5.05169336766225
6877,Norway,NOR,1999,2.01330755633697
6878,Nepal,NPL,1999,4.4125732709716905
6879,New Zealand,NZL,1999,5.1937398547721205
6880,OECD members,OED,1999,3.23271148824091
6881,Oman,OMN,1999,-0.12480689374092402
6882,Pakistan,PAK,1999,3.66013274390127
6883,Panama,PAN,1999,3.91720658872848
6884,Peru,PER,1999,1.49491064308833
6885,Philippines,PHL,1999,3.08191645789127
6886,Papua New Guinea,PNG,1999,1.85555399408817
6887,Poland,POL,1999,4.6422107036169695
6888,Pre-demographic dividend,PRE,1999,4.74768947785067
6889,Puerto Rico,PRI,1999,5.38969992777254
6890,Portugal,PRT,1999,3.8882133949505095
6891,Paraguay,PRY,1999,-1.36607971240078
6892,West Bank and Gaza,PSE,1999,8.28042932176297
6893,Pacific island small states,PSS,1999,4.8527833426216604
6894,Post-demographic dividend,PST,1999,3.30634052461205
6895,French Polynesia,PYF,1999,4.00000464325639
6896,Romania,ROU,1999,-0.401527523097698
6897,Russian Federation,RUS,1999,6.400000000103871
6898,Rwanda,RWA,1999,4.26276087145455
6899,South Asia,SAS,1999,7.8237494031343
6900,Saudi Arabia,SAU,1999,-3.76328521563148
6901,Sudan,SDN,1999,3.10409567996366
6902,Senegal,SEN,1999,6.3471157946447505
6903,Singapore,SGP,1999,6.095204493405111
6904,Solomon Islands,SLB,1999,-0.48260068212852003
6905,Sierra Leone,SLE,1999,-1.9792855883144298
6906,El Salvador,SLV,1999,2.16051667540592
6907,San Marino,SMR,1999,8.99598393574294
6908,Serbia,SRB,1999,-12.1465874028003
6909,Sub-Saharan Africa (excluding high income),SSA,1999,2.1328352040512497
6910,Sub-Saharan Africa,SSF,1999,2.13256894257998
6911,Small states,SST,1999,2.97194846968513
6912,Suriname,SUR,1999,-1.3999999999998602
6913,Slovak Republic,SVK,1999,-0.205069439004902
6914,Slovenia,SVN,1999,5.2743537811818
6915,Sweden,SWE,1999,4.53015275187818
6916,Eswatini,SWZ,1999,2.9508752114854198
6917,Seychelles,SYC,1999,1.87200658737908
6918,Syrian Arab Republic,SYR,1999,-3.5536569134662797
6919,Chad,TCD,1999,-0.682850217297741
6920,East Asia & Pacific (IDA & IBRD countries),TEA,1999,6.11282555992445
6921,Europe & Central Asia (IDA & IBRD countries),TEC,1999,2.3605004519291
6922,Togo,TGO,1999,2.48175142619516
6923,Thailand,THA,1999,4.57229836875581
6924,Tajikistan,TJK,1999,3.69955156950654
6925,Turkmenistan,TKM,1999,16.499999497227098
6926,Latin America & the Caribbean (IDA & IBRD countries),TLA,1999,-0.0650610917696213
6927,Middle East & North Africa (IDA & IBRD countries),TMN,1999,4.23209052034035
6928,Tonga,TON,1999,3.88170458081527
6929,South Asia (IDA & IBRD),TSA,1999,7.8237494031343
6930,Sub-Saharan Africa (IDA & IBRD countries),TSS,1999,2.13256894257998
6931,Trinidad and Tobago,TTO,1999,8.02481761157148
6932,Tunisia,TUN,1999,6.05463451545285
6933,Turkey,TUR,1999,-3.38928390868213
6934,Tuvalu,TUV,1999,-1.56379137102664
6935,Tanzania,TZA,1999,4.86386375511239
6936,Uganda,UGA,1999,8.053948376594949
6937,Ukraine,UKR,1999,-0.1999999974377
6938,Upper middle income,UMC,1999,3.0412540374313397
6939,Uruguay,URY,1999,-1.9392121347887599
6940,United States,USA,1999,4.68519960839866
6941,Uzbekistan,UZB,1999,4.30000000294453
6942,St. Vincent and the Grenadines,VCT,1999,2.71091794070178
6943,"Venezuela, RB",VEN,1999,-5.97045814641
6944,Vietnam,VNM,1999,4.77358688057245
6945,Vanuatu,VUT,1999,0.334788215454807
6946,World,WLD,1999,3.2585661419708596
6947,Samoa,WSM,1999,2.18543885639215
6948,"Yemen, Rep.",YEM,1999,3.77553049612631
6949,South Africa,ZAF,1999,2.3999962445644303
6950,Zambia,ZMB,1999,4.6501897463740995
6951,Zimbabwe,ZWE,1999,-0.817820898748153
6952,Aruba,ABW,2000,7.61658970418881
